Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,60.635,60.635,screen dark,20.2029453325
0,60.635,60.635,wifi running,0.025096826500000002
0,60.635,60.635,audio,0.025096826500000002
0,60.599,60.599,audio,0.025081926100000002
0.0,2.513958999999886,2.513958999999886,core 0 cpu_idle start,0.2410902518941591
2.513958999999886,61.35699999999997,58.843041000000085,core 0 cpu_idle,5.643084703015839
0.0,2.5218669999994745,2.5218669999994745,core 1 cpu_idle start,0.24184863407615964
2.5218669999994745,61.35699999999997,58.835133000000496,core 1 cpu_idle,5.642326320833838
0.0,2.5232429999996384,2.5232429999996384,core 2 cpu_idle start,0.24198059334305536
2.5232429999996384,61.35699999999997,58.83375700000033,core 2 cpu_idle,5.6421943615669425
0.0,2.5214230000001407,2.5214230000001407,core 3 cpu_idle start,0.24180605419650353
2.5214230000001407,61.35699999999997,58.83557699999983,core 3 cpu_idle,5.642368900713494
