Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,60.555,60.555,screen dark,19.445088547500003
0,60.555,60.555,wifi running,0.0241553895
0,60.555,60.555,audio,0.0241553895
0,60.54,60.54,audio,0.024149405999999998
0.0,2.637293999999997,2.637293999999997,core 0 cpu_idle start,0.24375224079821975
2.637293999999997,61.5,58.862706,core 0 cpu_idle,5.440393254201781
0.0,2.6370809999999665,2.6370809999999665,core 1 cpu_idle start,0.24373255424552692
2.6370809999999665,61.5,58.86291900000003,core 1 cpu_idle,5.440412940754474
0.0,2.640101999999956,2.640101999999956,core 2 cpu_idle start,0.244011770563256
2.640101999999956,61.5,58.859898000000044,core 2 cpu_idle,5.440133724436745
0.0,2.636983999999984,2.636983999999984,core 3 cpu_idle start,0.24372358900791855
2.636983999999984,61.5,58.863016000000016,core 3 cpu_idle,5.440421905992082
