Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,60.662,60.662,screen dark,20.211941449
0,60.662,60.662,wifi running,0.0251080018
0,60.662,60.662,audio,0.0251080018
0,60.662,60.662,video,0.0251080018
0.0,1.9406389999994644,1.9406389999994644,core 0 cpu_idle start,0.18610850270251866
1.9406389999994644,61.20399999999972,59.26336100000026,core 0 cpu_idle,5.683393655817456
0.0,1.9407019999989643,1.9407019999989643,core 1 cpu_idle start,0.18611454444216072
1.9407019999989643,61.20399999999972,59.26329800000076,core 1 cpu_idle,5.683387614077813
0.0,1.947611999999026,1.947611999999026,core 2 cpu_idle start,0.18677721779546663
1.947611999999026,61.20399999999972,59.2563880000007,core 2 cpu_idle,5.6827249407245075
0.0,1.9394819999997708,1.9394819999997708,core 3 cpu_idle start,0.18599754567363805
1.9394819999997708,61.20399999999972,59.26451799999995,core 3 cpu_idle,5.6835046128463365
