Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,60.532,60.532,screen dark,19.437702914
0,60.532,60.532,wifi running,0.0241462148
0.0,2.3507040000004054,2.3507040000004054,core 0 cpu_idle start,0.2172641227915575
2.3507040000004054,61.23400000000038,58.88329599999997,core 0 cpu_idle,5.442296287628478
0.0,2.356941000000461,2.356941000000461,core 1 cpu_idle start,0.2178405783273726
2.356941000000461,61.23400000000038,58.87705899999992,core 1 cpu_idle,5.441719832092663
0.0,2.3564870000004703,2.3564870000004703,core 2 cpu_idle start,0.21779861731835348
2.3564870000004703,61.23400000000038,58.87751299999991,core 2 cpu_idle,5.441761793101682
0.0,2.3683380000002217,2.3683380000002217,core 3 cpu_idle start,0.2188939475339605
2.3683380000002217,61.23400000000038,58.86566200000016,core 3 cpu_idle,5.440666462886075
