Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,60.636,60.636,screen dark,19.471098822000002
0,60.636,60.636,wifi running,0.0241877004
0.0,2.1916230000000496,2.1916230000000496,core 0 cpu_idle start,0.2025610406859946
2.1916230000000496,61.29200000000003,59.10037699999998,core 0 cpu_idle,5.462360027274008
0.0,2.200904000000037,2.200904000000037,core 1 cpu_idle start,0.20341883831752341
2.200904000000037,61.29200000000003,59.09109599999999,core 1 cpu_idle,5.4615022296424796
0.0,2.1918580000000247,2.1918580000000247,core 2 cpu_idle start,0.20258276059154232
2.1918580000000247,61.29200000000003,59.100142000000005,core 2 cpu_idle,5.462338307368461
0.0,2.1917519999999513,2.1917519999999513,core 3 cpu_idle start,0.20257296352775553
2.1917519999999513,61.29200000000003,59.10024800000008,core 3 cpu_idle,5.462348104432248
